,Transaction Date,Transaction ID,Item,Quantity,Price Per Unit,Total Spent
407,2023-01-16,TXN_8077812,Salad,5.0,5.0,25.0
406,2023-01-16,TXN_8491490,Coffee,2.0,2.0,4.0
405,2023-01-16,TXN_3094786,Smoothie,4.0,4.0,16.0
404,2023-01-16,TXN_1662024,Cookie,4.0,1.0,4.0
403,2023-01-16,TXN_2887411,Smoothie,2.0,4.0,8.0
423,2023-01-16,TXN_4007285,Smoothie,5.0,4.0,20.0
402,2023-01-16,TXN_1837617,Juice,3.0,3.0,9.0
401,2023-01-16,TXN_9306482,Smoothie,2.0,4.0,8.0
411,2023-01-16,TXN_3507013,Juice,1.0,3.0,3.0
456,2023-01-17,TXN_1850339,Cookie,5.0,1.0,5.0
457,2023-01-17,TXN_6091542,Juice,5.0,3.0,15.0
455,2023-01-17,TXN_5105810,Cookie,5.0,1.0,5.0
430,2023-01-17,TXN_9363990,Juice,3.0,3.0,9.0
453,2023-01-17,TXN_7812084,Smoothie,4.0,4.0,16.0
450,2023-01-17,TXN_7354480,Juice,2.0,3.0,6.0
451,2023-01-17,TXN_5763520,Salad,1.0,5.0,5.0
449,2023-01-17,TXN_4873180,Tea,5.0,1.5,7.5
448,2023-01-17,TXN_3447575,Smoothie,4.0,4.0,16.0
446,2023-01-17,TXN_1738607,Juice,2.0,3.0,6.0
445,2023-01-17,TXN_7697294,Smoothie,3.0,4.0,12.0
444,2023-01-17,TXN_3669068,Juice,5.0,3.0,15.0
443,2023-01-17,TXN_8225571,Tea,4.0,1.5,6.0
442,2023-01-17,TXN_5448602,Juice,3.0,3.0,9.0
441,2023-01-17,TXN_2035772,Cookie,2.0,1.0,2.0
454,2023-01-17,TXN_6501361,Salad,5.0,5.0,25.0
440,2023-01-17,TXN_6762236,Juice,4.0,3.0,12.0
437,2023-01-17,TXN_6851735,Cookie,1.0,1.0,1.0
436,2023-01-17,TXN_7343905,Juice,1.0,3.0,3.0
435,2023-01-17,TXN_9623460,Smoothie,3.0,4.0,12.0
434,2023-01-17,TXN_4621665,Smoothie,5.0,4.0,20.0
433,2023-01-17,TXN_5161371,Juice,2.0,3.0,6.0
432,2023-01-17,TXN_4625910,Juice,1.0,3.0,3.0
431,2023-01-17,TXN_9506076,Salad,5.0,5.0,25.0
429,2023-01-17,TXN_5645919,Coffee,3.0,2.0,6.0
428,2023-01-17,TXN_9350833,Juice,1.0,3.0,3.0
452,2023-01-17,TXN_7556108,Cookie,5.0,1.0,5.0
439,2023-01-17,TXN_9942634,Tea,5.0,1.5,7.5
482,2023-01-18,TXN_9336674,Salad,4.0,5.0,20.0
477,2023-01-18,TXN_5386352,Smoothie,1.0,4.0,4.0
474,2023-01-18,TXN_6571440,Smoothie,2.0,4.0,8.0
481,2023-01-18,TXN_1730647,Juice,5.0,3.0,15.0
471,2023-01-18,TXN_6662213,Smoothie,4.0,4.0,16.0
475,2023-01-18,TXN_6053755,Cookie,4.0,1.0,4.0
476,2023-01-18,TXN_7063005,Juice,1.0,3.0,3.0
478,2023-01-18,TXN_7517241,Smoothie,2.0,4.0,8.0
470,2023-01-18,TXN_6105807,Smoothie,3.0,4.0,12.0
469,2023-01-18,TXN_6774688,Salad,1.0,5.0,5.0
468,2023-01-18,TXN_3574059,Juice,1.0,3.0,3.0
467,2023-01-18,TXN_6400461,Coffee,4.0,2.0,8.0
466,2023-01-18,TXN_2705302,Salad,2.0,5.0,10.0
473,2023-01-18,TXN_3424331,Juice,4.0,3.0,12.0
472,2023-01-18,TXN_4015101,Smoothie,1.0,4.0,4.0
464,2023-01-18,TXN_7099050,Salad,3.0,5.0,15.0
479,2023-01-18,TXN_1811216,Smoothie,1.0,4.0,4.0
463,2023-01-18,TXN_5431854,Cookie,3.0,1.0,3.0
462,2023-01-18,TXN_5594695,Juice,3.0,3.0,9.0
461,2023-01-18,TXN_4076575,Smoothie,3.0,4.0,12.0
460,2023-01-18,TXN_6130281,Smoothie,2.0,4.0,8.0
459,2023-01-18,TXN_7389329,Coffee,4.0,2.0,8.0
458,2023-01-18,TXN_1324760,Tea,4.0,1.5,6.0
465,2023-01-18,TXN_2050630,Cookie,3.0,1.0,3.0
9816,2023-01-19,TXN_7474617,Salad,3.0,5.0,15.0
9834,2023-01-19,TXN_5569954,Cookie,4.0,1.0,4.0
9779,2023-01-19,TXN_6995665,Tea,2.0,1.5,3.0
483,2023-01-19,TXN_8127390,Tea,3.0,1.5,4.5
9583,2023-01-19,TXN_8167279,Salad,5.0,5.0,25.0
484,2023-01-19,TXN_3749365,Cookie,3.0,1.0,3.0
485,2023-01-19,TXN_2996519,Juice,5.0,3.0,15.0
486,2023-01-19,TXN_3332915,Cookie,2.0,1.0,2.0
487,2023-01-19,TXN_8488163,Smoothie,4.0,4.0,16.0
488,2023-01-19,TXN_7908153,Cookie,3.0,1.0,3.0
489,2023-01-19,TXN_1016246,Coffee,1.0,2.0,2.0
490,2023-01-19,TXN_4007506,Salad,1.0,5.0,5.0
491,2023-01-19,TXN_6762172,Coffee,5.0,2.0,10.0
494,2023-01-19,TXN_7039529,Cookie,3.0,1.0,3.0
495,2023-01-19,TXN_5275315,Smoothie,2.0,4.0,8.0
496,2023-01-19,TXN_7550103,Juice,5.0,3.0,15.0
497,2023-01-19,TXN_6785552,Juice,5.0,3.0,15.0
498,2023-01-19,TXN_7780748,Cookie,3.0,1.0,3.0
499,2023-01-19,TXN_5226399,Juice,4.0,3.0,12.0
493,2023-01-19,TXN_8859035,Juice,3.0,3.0,9.0
492,2023-01-19,TXN_5848025,Tea,5.0,1.5,7.5
9621,2023-01-20,TXN_1494502,Salad,5.0,5.0,25.0
9790,2023-01-20,TXN_9448209,Smoothie,3.0,4.0,12.0
9997,2023-01-20,TXN_3130865,Juice,3.0,3.0,9.0
512,2023-01-20,TXN_6962671,Juice,2.0,3.0,6.0
509,2023-01-20,TXN_3927733,Salad,5.0,5.0,25.0
510,2023-01-20,TXN_5975573,Cookie,1.0,1.0,1.0
511,2023-01-20,TXN_5263693,Juice,1.0,3.0,3.0
500,2023-01-20,TXN_9484436,Salad,1.0,5.0,5.0
513,2023-01-20,TXN_8382825,Coffee,5.0,2.0,10.0
514,2023-01-20,TXN_9668108,Juice,1.0,3.0,3.0
515,2023-01-20,TXN_7049861,Juice,5.0,3.0,15.0
516,2023-01-20,TXN_1815061,Juice,3.0,3.0,9.0
517,2023-01-20,TXN_7644786,Cookie,3.0,1.0,3.0
518,2023-01-20,TXN_9251292,Tea,2.0,1.5,3.0
506,2023-01-20,TXN_5252187,Smoothie,1.0,4.0,4.0
505,2023-01-20,TXN_9193760,Salad,5.0,5.0,25.0
504,2023-01-20,TXN_9021000,Coffee,3.0,2.0,6.0
503,2023-01-20,TXN_2727347,Juice,5.0,3.0,15.0
502,2023-01-20,TXN_7625340,Cookie,2.0,1.0,2.0
501,2023-01-20,TXN_2424930,Tea,5.0,1.5,7.5
508,2023-01-20,TXN_9897583,Coffee,2.0,2.0,4.0
507,2023-01-20,TXN_7958487,Cookie,5.0,1.0,5.0
528,2023-01-21,TXN_4612207,Juice,5.0,3.0,15.0
530,2023-01-21,TXN_2227781,Juice,1.0,3.0,3.0
521,2023-01-21,TXN_5005793,Smoothie,4.0,4.0,16.0
522,2023-01-21,TXN_6832697,Salad,3.0,5.0,15.0
523,2023-01-21,TXN_2470532,Coffee,1.0,2.0,2.0
524,2023-01-21,TXN_6925284,Juice,5.0,3.0,15.0
525,2023-01-21,TXN_9861083,Smoothie,5.0,4.0,20.0
526,2023-01-21,TXN_8993132,Juice,3.0,3.0,9.0
520,2023-01-21,TXN_8659963,Juice,4.0,3.0,12.0
527,2023-01-21,TXN_3132304,Smoothie,1.0,4.0,4.0
529,2023-01-21,TXN_8741663,Smoothie,1.0,4.0,4.0
540,2023-01-21,TXN_2264601,Tea,1.0,1.5,1.5
544,2023-01-21,TXN_4197575,Salad,2.0,5.0,10.0
543,2023-01-21,TXN_6383336,Juice,2.0,3.0,6.0
542,2023-01-21,TXN_3868402,Coffee,3.0,2.0,6.0
541,2023-01-21,TXN_1514364,Coffee,5.0,2.0,10.0
539,2023-01-21,TXN_2402978,Cookie,3.0,1.0,3.0
545,2023-01-21,TXN_1973716,Salad,4.0,5.0,20.0
538,2023-01-21,TXN_8261045,Tea,3.0,1.5,4.5
536,2023-01-21,TXN_1453579,Smoothie,5.0,4.0,20.0
535,2023-01-21,TXN_8961034,Juice,2.0,3.0,6.0
534,2023-01-21,TXN_5248011,Juice,2.0,3.0,6.0
533,2023-01-21,TXN_1193809,Tea,3.0,1.5,4.5
532,2023-01-21,TXN_3052584,Salad,1.0,5.0,5.0
531,2023-01-21,TXN_3121360,Juice,3.0,3.0,9.0
537,2023-01-21,TXN_1862184,Coffee,4.0,2.0,8.0
546,2023-01-21,TXN_8901988,Tea,5.0,1.5,7.5
548,2023-01-22,TXN_4249989,Coffee,4.0,2.0,8.0
560,2023-01-22,TXN_4030519,Smoothie,2.0,4.0,8.0
549,2023-01-22,TXN_5317458,Salad,2.0,5.0,10.0
547,2023-01-22,TXN_7521634,Cookie,3.0,1.0,3.0
559,2023-01-22,TXN_7655838,Juice,3.0,3.0,9.0
550,2023-01-22,TXN_1249069,Coffee,2.0,2.0,4.0
570,2023-01-22,TXN_1054915,Cookie,5.0,1.0,5.0
561,2023-01-22,TXN_2386202,Salad,4.0,5.0,20.0
562,2023-01-22,TXN_8540499,Cookie,3.0,1.0,3.0
563,2023-01-22,TXN_6807913,Juice,3.0,3.0,9.0
564,2023-01-22,TXN_7189368,Smoothie,2.0,4.0,8.0
565,2023-01-22,TXN_3740963,Salad,2.0,5.0,10.0
558,2023-01-22,TXN_1756717,Smoothie,3.0,4.0,12.0
567,2023-01-22,TXN_6306655,Cookie,4.0,1.0,4.0
568,2023-01-22,TXN_5735731,Smoothie,2.0,4.0,8.0
569,2023-01-22,TXN_7463011,Smoothie,2.0,4.0,8.0
566,2023-01-22,TXN_4228312,Coffee,4.0,2.0,8.0
571,2023-01-22,TXN_4252036,Smoothie,2.0,4.0,8.0
557,2023-01-22,TXN_5104848,Tea,2.0,1.5,3.0
556,2023-01-22,TXN_5478129,Juice,4.0,3.0,12.0
555,2023-01-22,TXN_4116036,Salad,2.0,5.0,10.0
554,2023-01-22,TXN_9858627,Juice,4.0,3.0,12.0
553,2023-01-22,TXN_6933222,Tea,1.0,1.5,1.5
552,2023-01-22,TXN_8404563,Tea,1.0,1.5,1.5
551,2023-01-22,TXN_7113656,Juice,2.0,3.0,6.0
9705,2023-01-23,TXN_3271393,Smoothie,4.0,4.0,16.0
9680,2023-01-23,TXN_3687300,Cookie,2.0,1.0,2.0
9661,2023-01-23,TXN_7059722,Smoothie,5.0,4.0,20.0
574,2023-01-23,TXN_4201578,Salad,5.0,5.0,25.0
588,2023-01-23,TXN_5004986,Smoothie,3.0,4.0,12.0
575,2023-01-23,TXN_2316206,Cookie,1.0,1.0,1.0
576,2023-01-23,TXN_4939667,Salad,1.0,5.0,5.0
577,2023-01-23,TXN_6957331,Juice,3.0,3.0,9.0
578,2023-01-23,TXN_7020104,Tea,5.0,1.5,7.5
579,2023-01-23,TXN_9022617,Coffee,1.0,2.0,2.0
580,2023-01-23,TXN_2771364,Coffee,1.0,2.0,2.0
581,2023-01-23,TXN_5531648,Coffee,5.0,2.0,10.0
582,2023-01-23,TXN_5944318,Cookie,1.0,1.0,1.0
583,2023-01-23,TXN_1210183,Tea,3.0,1.5,4.5
584,2023-01-23,TXN_4224427,Juice,4.0,3.0,12.0
585,2023-01-23,TXN_1985396,Smoothie,3.0,4.0,12.0
586,2023-01-23,TXN_3972167,Smoothie,5.0,4.0,20.0
587,2023-01-23,TXN_1283149,Salad,2.0,5.0,10.0
573,2023-01-23,TXN_6059878,Salad,3.0,5.0,15.0
572,2023-01-23,TXN_9850842,Tea,3.0,1.5,4.5
590,2023-01-23,TXN_5106316,Smoothie,5.0,4.0,20.0
591,2023-01-23,TXN_2317867,Tea,5.0,1.5,7.5
592,2023-01-23,TXN_2728444,Salad,1.0,5.0,5.0
593,2023-01-23,TXN_9157460,Juice,4.0,3.0,12.0
594,2023-01-23,TXN_3816131,Juice,3.0,3.0,9.0
589,2023-01-23,TXN_8283199,Juice,3.0,3.0,9.0
605,2023-01-24,TXN_5341644,Juice,4.0,3.0,12.0
595,2023-01-24,TXN_7195393,Salad,2.0,5.0,10.0
596,2023-01-24,TXN_9567719,Smoothie,5.0,4.0,20.0
597,2023-01-24,TXN_8025478,Smoothie,4.0,4.0,16.0
598,2023-01-24,TXN_8657361,Coffee,4.0,2.0,8.0
599,2023-01-24,TXN_6348290,Coffee,4.0,2.0,8.0
600,2023-01-24,TXN_9178545,Juice,4.0,3.0,12.0
602,2023-01-24,TXN_1936915,Salad,3.0,5.0,15.0
604,2023-01-24,TXN_9803409,Cookie,4.0,1.0,4.0
607,2023-01-24,TXN_8211198,Juice,3.0,3.0,9.0
606,2023-01-24,TXN_2828785,Smoothie,1.0,4.0,4.0
608,2023-01-24,TXN_9080521,Coffee,2.0,2.0,4.0
609,2023-01-24,TXN_6228313,Juice,4.0,3.0,12.0
610,2023-01-24,TXN_7384923,Smoothie,2.0,4.0,8.0
611,2023-01-24,TXN_6376630,Juice,2.0,3.0,6.0
612,2023-01-24,TXN_9350427,Juice,5.0,3.0,15.0
642,2023-01-25,TXN_6851654,Salad,1.0,5.0,5.0
627,2023-01-25,TXN_3842881,Salad,5.0,5.0,25.0
628,2023-01-25,TXN_5808749,Salad,1.0,5.0,5.0
629,2023-01-25,TXN_7705153,Tea,1.0,1.5,1.5
630,2023-01-25,TXN_9517548,Coffee,3.0,2.0,6.0
631,2023-01-25,TXN_1868529,Salad,1.0,5.0,5.0
634,2023-01-25,TXN_2806206,Smoothie,3.0,4.0,12.0
633,2023-01-25,TXN_8455321,Smoothie,3.0,4.0,12.0
626,2023-01-25,TXN_2047672,Smoothie,1.0,4.0,4.0
635,2023-01-25,TXN_4694285,Tea,3.0,1.5,4.5
636,2023-01-25,TXN_6330369,Juice,1.0,3.0,3.0
632,2023-01-25,TXN_8283691,Juice,3.0,3.0,9.0
625,2023-01-25,TXN_2799785,Juice,1.0,3.0,3.0
622,2023-01-25,TXN_3222612,Juice,3.0,3.0,9.0
623,2023-01-25,TXN_5101593,Juice,5.0,3.0,15.0
641,2023-01-25,TXN_4276442,Juice,4.0,3.0,12.0
620,2023-01-25,TXN_6720290,Smoothie,1.0,4.0,4.0
619,2023-01-25,TXN_7670296,Juice,2.0,3.0,6.0
618,2023-01-25,TXN_7108056,Juice,3.0,3.0,9.0
617,2023-01-25,TXN_7843112,Cookie,4.0,1.0,4.0
615,2023-01-25,TXN_7480940,Coffee,2.0,2.0,4.0
614,2023-01-25,TXN_9743274,Tea,5.0,1.5,7.5
613,2023-01-25,TXN_9587814,Juice,3.0,3.0,9.0
9910,2023-01-25,TXN_9329112,Smoothie,3.0,4.0,12.0
9940,2023-01-25,TXN_5961027,Juice,2.0,3.0,6.0
624,2023-01-25,TXN_5452419,Coffee,4.0,2.0,8.0
638,2023-01-25,TXN_1529845,Juice,3.0,3.0,9.0
637,2023-01-25,TXN_5837801,Salad,1.0,5.0,5.0
640,2023-01-25,TXN_4178872,Tea,1.0,1.5,1.5
9993,2023-01-25,TXN_8104914,Cookie,1.0,1.0,1.0
649,2023-01-25,TXN_5590805,Juice,1.0,3.0,3.0
648,2023-01-25,TXN_4099487,Smoothie,5.0,4.0,20.0
647,2023-01-25,TXN_7889745,Smoothie,4.0,4.0,16.0
639,2023-01-25,TXN_4183749,Juice,4.0,3.0,12.0
645,2023-01-25,TXN_1799247,Coffee,3.0,2.0,6.0
644,2023-01-25,TXN_8791641,Tea,5.0,1.5,7.5
643,2023-01-25,TXN_2917072,Tea,3.0,1.5,4.5
646,2023-01-25,TXN_9105374,Juice,4.0,3.0,12.0
651,2023-01-26,TXN_1145888,Coffee,4.0,2.0,8.0
653,2023-01-26,TXN_4125921,Juice,5.0,3.0,15.0
654,2023-01-26,TXN_5902629,Cookie,3.0,1.0,3.0
655,2023-01-26,TXN_5745054,Smoothie,1.0,4.0,4.0
656,2023-01-26,TXN_9723120,Tea,5.0,1.5,7.5
657,2023-01-26,TXN_1236759,Coffee,1.0,2.0,2.0
650,2023-01-26,TXN_3919995,Tea,3.0,1.5,4.5
659,2023-01-26,TXN_8298711,Coffee,3.0,2.0,6.0
662,2023-01-26,TXN_9926931,Cookie,5.0,1.0,5.0
663,2023-01-26,TXN_9612533,Juice,2.0,3.0,6.0
664,2023-01-26,TXN_7936002,Salad,2.0,5.0,10.0
665,2023-01-26,TXN_2203873,Tea,3.0,1.5,4.5
666,2023-01-26,TXN_6716151,Smoothie,3.0,4.0,12.0
667,2023-01-26,TXN_1476711,Tea,2.0,1.5,3.0
668,2023-01-26,TXN_2371941,Juice,2.0,3.0,6.0
669,2023-01-26,TXN_7832527,Juice,3.0,3.0,9.0
670,2023-01-26,TXN_4703100,Smoothie,1.0,4.0,4.0
671,2023-01-26,TXN_7068406,Juice,2.0,3.0,6.0
672,2023-01-26,TXN_7740239,Tea,2.0,1.5,3.0
9570,2023-01-26,TXN_5898743,Juice,4.0,3.0,12.0
661,2023-01-26,TXN_4992510,Cookie,4.0,1.0,4.0
660,2023-01-26,TXN_5534944,Tea,5.0,1.5,7.5
9879,2023-01-27,TXN_7854162,Juice,5.0,3.0,15.0
9644,2023-01-27,TXN_8191921,Salad,3.0,5.0,15.0
685,2023-01-27,TXN_7400015,Juice,4.0,3.0,12.0
691,2023-01-27,TXN_1205773,Salad,5.0,5.0,25.0
698,2023-01-27,TXN_4600614,Smoothie,3.0,4.0,12.0
697,2023-01-27,TXN_2273499,Coffee,3.0,2.0,6.0
696,2023-01-27,TXN_1526864,Smoothie,3.0,4.0,12.0
695,2023-01-27,TXN_8661288,Salad,2.0,5.0,10.0
694,2023-01-27,TXN_9069297,Cookie,4.0,1.0,4.0
693,2023-01-27,TXN_8434651,Juice,4.0,3.0,12.0
692,2023-01-27,TXN_2623927,Smoothie,2.0,4.0,8.0
690,2023-01-27,TXN_6505914,Juice,3.0,3.0,9.0
689,2023-01-27,TXN_6899834,Juice,3.0,3.0,9.0
688,2023-01-27,TXN_9323215,Cookie,3.0,1.0,3.0
686,2023-01-27,TXN_3833797,Coffee,4.0,2.0,8.0
687,2023-01-27,TXN_9354616,Tea,4.0,1.5,6.0
683,2023-01-27,TXN_3669990,Tea,2.0,1.5,3.0
673,2023-01-27,TXN_8938144,Coffee,2.0,2.0,4.0
682,2023-01-27,TXN_6087604,Smoothie,4.0,4.0,16.0
681,2023-01-27,TXN_4965631,Smoothie,3.0,4.0,12.0
680,2023-01-27,TXN_1711872,Juice,1.0,3.0,3.0
674,2023-01-27,TXN_7961171,Juice,3.0,3.0,9.0
679,2023-01-27,TXN_5634135,Cookie,2.0,1.0,2.0
684,2023-01-27,TXN_6097144,Juice,5.0,3.0,15.0
678,2023-01-27,TXN_2437725,Smoothie,4.0,4.0,16.0
677,2023-01-27,TXN_1710823,Salad,2.0,5.0,10.0
676,2023-01-27,TXN_7982985,Cookie,1.0,1.0,1.0
675,2023-01-27,TXN_2640771,Cookie,2.0,1.0,2.0
705,2023-01-28,TXN_3093219,Juice,5.0,3.0,15.0
706,2023-01-28,TXN_9287350,Smoothie,2.0,4.0,8.0
704,2023-01-28,TXN_7467621,Salad,4.0,5.0,20.0
708,2023-01-28,TXN_9910573,Salad,2.0,5.0,10.0
707,2023-01-28,TXN_9407169,Smoothie,1.0,4.0,4.0
703,2023-01-28,TXN_2404800,Smoothie,5.0,4.0,20.0
712,2023-01-28,TXN_8952145,Juice,3.0,3.0,9.0
701,2023-01-28,TXN_1333682,Smoothie,1.0,4.0,4.0
700,2023-01-28,TXN_1765281,Smoothie,3.0,4.0,12.0
699,2023-01-28,TXN_7880000,Salad,3.0,5.0,15.0
9769,2023-01-28,TXN_9432007,Cookie,4.0,1.0,4.0
709,2023-01-28,TXN_5993677,Juice,4.0,3.0,12.0
9693,2023-01-28,TXN_6252589,Smoothie,2.0,4.0,8.0
702,2023-01-28,TXN_2622670,Juice,5.0,3.0,15.0
711,2023-01-28,TXN_8627017,Tea,4.0,1.5,6.0
722,2023-01-28,TXN_7864482,Smoothie,1.0,4.0,4.0
713,2023-01-28,TXN_1521486,Salad,4.0,5.0,20.0
714,2023-01-28,TXN_4407959,Tea,1.0,1.5,1.5
715,2023-01-28,TXN_2838588,Coffee,2.0,2.0,4.0
716,2023-01-28,TXN_9858152,Smoothie,2.0,4.0,8.0
717,2023-01-28,TXN_1512184,Coffee,3.0,2.0,6.0
718,2023-01-28,TXN_6795640,Cookie,4.0,1.0,4.0
719,2023-01-28,TXN_1311519,Smoothie,5.0,4.0,20.0
720,2023-01-28,TXN_6188931,Juice,5.0,3.0,15.0
726,2023-01-28,TXN_6723498,Salad,3.0,5.0,15.0
721,2023-01-28,TXN_1936644,Juice,3.0,3.0,9.0
725,2023-01-28,TXN_2624121,Tea,5.0,1.5,7.5
724,2023-01-28,TXN_8135614,Juice,2.0,3.0,6.0
710,2023-01-28,TXN_2508266,Cookie,1.0,1.0,1.0
723,2023-01-28,TXN_7603948,Juice,3.0,3.0,9.0
757,2023-01-29,TXN_3451212,Juice,3.0,3.0,9.0
736,2023-01-29,TXN_2929426,Salad,5.0,5.0,25.0
737,2023-01-29,TXN_1221777,Coffee,3.0,2.0,6.0
738,2023-01-29,TXN_5173881,Cookie,3.0,1.0,3.0
739,2023-01-29,TXN_6258276,Smoothie,5.0,4.0,20.0
742,2023-01-29,TXN_5969754,Tea,4.0,1.5,6.0
735,2023-01-29,TXN_2461238,Coffee,1.0,2.0,2.0
744,2023-01-29,TXN_2954833,Coffee,1.0,2.0,2.0
745,2023-01-29,TXN_3639760,Juice,5.0,3.0,15.0
740,2023-01-29,TXN_6650875,Cookie,5.0,1.0,5.0
734,2023-01-29,TXN_9523335,Cookie,4.0,1.0,4.0
727,2023-01-29,TXN_8831659,Smoothie,1.0,4.0,4.0
732,2023-01-29,TXN_8134280,Cookie,1.0,1.0,1.0
731,2023-01-29,TXN_8628848,Juice,1.0,3.0,3.0
9740,2023-01-29,TXN_7618171,Juice,5.0,3.0,15.0
730,2023-01-29,TXN_8817239,Smoothie,5.0,4.0,20.0
729,2023-01-29,TXN_5696844,Cookie,2.0,1.0,2.0
728,2023-01-29,TXN_8103754,Salad,5.0,5.0,25.0
756,2023-01-29,TXN_4623303,Smoothie,3.0,4.0,12.0
9670,2023-01-29,TXN_5930921,Cookie,2.0,1.0,2.0
9663,2023-01-29,TXN_9042043,Cookie,4.0,1.0,4.0
9657,2023-01-29,TXN_4953063,Tea,5.0,1.5,7.5
733,2023-01-29,TXN_2747156,Cookie,1.0,1.0,1.0
748,2023-01-29,TXN_7278328,Smoothie,1.0,4.0,4.0
746,2023-01-29,TXN_3834078,Juice,1.0,3.0,3.0
750,2023-01-29,TXN_2897794,Cookie,4.0,1.0,4.0
751,2023-01-29,TXN_2449402,Smoothie,5.0,4.0,20.0
752,2023-01-29,TXN_7157169,Smoothie,3.0,4.0,12.0
753,2023-01-29,TXN_6992783,Tea,1.0,1.5,1.5
758,2023-01-29,TXN_6541659,Smoothie,3.0,4.0,12.0
755,2023-01-29,TXN_6430534,Tea,5.0,1.5,7.5
749,2023-01-29,TXN_4107857,Tea,1.0,1.5,1.5
774,2023-01-30,TXN_4869107,Smoothie,3.0,4.0,12.0
772,2023-01-30,TXN_4727260,Tea,2.0,1.5,3.0
771,2023-01-30,TXN_4234636,Smoothie,1.0,4.0,4.0
770,2023-01-30,TXN_5220523,Juice,3.0,3.0,9.0
769,2023-01-30,TXN_6775024,Coffee,2.0,2.0,4.0
768,2023-01-30,TXN_9967728,Coffee,4.0,2.0,8.0
765,2023-01-30,TXN_3726397,Salad,5.0,5.0,25.0
766,2023-01-30,TXN_8209125,Cookie,3.0,1.0,3.0
764,2023-01-30,TXN_5648512,Juice,4.0,3.0,12.0
763,2023-01-30,TXN_7002929,Cookie,1.0,1.0,1.0
762,2023-01-30,TXN_6177865,Juice,5.0,3.0,15.0
761,2023-01-30,TXN_7125945,Juice,3.0,3.0,9.0
760,2023-01-30,TXN_7806146,Juice,3.0,3.0,9.0
759,2023-01-30,TXN_6636395,Juice,4.0,3.0,12.0
767,2023-01-30,TXN_8900751,Smoothie,1.0,4.0,4.0
775,2023-01-30,TXN_3910293,Juice,4.0,3.0,12.0
776,2023-01-30,TXN_5145906,Tea,4.0,1.5,6.0
9700,2023-01-30,TXN_9006674,Tea,1.0,1.5,1.5
791,2023-01-30,TXN_8444245,Juice,1.0,3.0,3.0
790,2023-01-30,TXN_1534223,Juice,3.0,3.0,9.0
789,2023-01-30,TXN_2989533,Salad,5.0,5.0,25.0
788,2023-01-30,TXN_1135761,Juice,3.0,3.0,9.0
787,2023-01-30,TXN_7965585,Smoothie,5.0,4.0,20.0
786,2023-01-30,TXN_3456748,Juice,2.0,3.0,6.0
9697,2023-01-30,TXN_7990902,Coffee,5.0,2.0,10.0
785,2023-01-30,TXN_4142781,Smoothie,5.0,4.0,20.0
783,2023-01-30,TXN_2561071,Juice,5.0,3.0,15.0
782,2023-01-30,TXN_1212652,Juice,3.0,3.0,9.0
781,2023-01-30,TXN_6259001,Tea,4.0,1.5,6.0
780,2023-01-30,TXN_5222110,Coffee,2.0,2.0,4.0
779,2023-01-30,TXN_3305132,Juice,4.0,3.0,12.0
777,2023-01-30,TXN_7578769,Smoothie,5.0,4.0,20.0
9719,2023-01-30,TXN_2450896,Smoothie,1.0,4.0,4.0
784,2023-01-30,TXN_9134335,Juice,3.0,3.0,9.0
778,2023-01-30,TXN_4006067,Juice,4.0,3.0,12.0
9810,2023-01-31,TXN_8899602,Salad,4.0,5.0,20.0
9543,2023-01-31,TXN_2091733,Salad,1.0,5.0,5.0
816,2023-01-31,TXN_3349404,Coffee,3.0,2.0,6.0
817,2023-01-31,TXN_4448424,Salad,4.0,5.0,20.0
815,2023-01-31,TXN_4602430,Smoothie,3.0,4.0,12.0
814,2023-01-31,TXN_5551020,Smoothie,2.0,4.0,8.0
813,2023-01-31,TXN_6266147,Juice,3.0,3.0,9.0
811,2023-01-31,TXN_7251929,Salad,2.0,5.0,10.0
810,2023-01-31,TXN_3630892,Cookie,4.0,1.0,4.0
809,2023-01-31,TXN_6234070,Smoothie,2.0,4.0,8.0
807,2023-01-31,TXN_1926712,Coffee,5.0,2.0,10.0
806,2023-01-31,TXN_2078577,Tea,4.0,1.5,6.0
805,2023-01-31,TXN_8872997,Smoothie,4.0,4.0,16.0
804,2023-01-31,TXN_2334962,Juice,5.0,3.0,15.0
808,2023-01-31,TXN_7844770,Juice,2.0,3.0,6.0
802,2023-01-31,TXN_2165745,Coffee,4.0,2.0,8.0
792,2023-01-31,TXN_8187087,Coffee,3.0,2.0,6.0
803,2023-01-31,TXN_3418612,Tea,3.0,1.5,4.5
794,2023-01-31,TXN_4187420,Juice,3.0,3.0,9.0
795,2023-01-31,TXN_2859077,Smoothie,3.0,4.0,12.0
796,2023-01-31,TXN_5906520,Salad,2.0,5.0,10.0
793,2023-01-31,TXN_4726376,Juice,2.0,3.0,6.0
799,2023-01-31,TXN_1900906,Coffee,5.0,2.0,10.0
800,2023-01-31,TXN_4158904,Juice,2.0,3.0,6.0
801,2023-01-31,TXN_8759461,Tea,2.0,1.5,3.0
798,2023-01-31,TXN_4350854,Cookie,2.0,1.0,2.0
829,2023-02-01,TXN_5499915,Cookie,2.0,1.0,2.0
838,2023-02-01,TXN_3390610,Smoothie,2.0,4.0,8.0
837,2023-02-01,TXN_6957157,Juice,1.0,3.0,3.0
836,2023-02-01,TXN_1873800,Smoothie,3.0,4.0,12.0
